logFileName;Machine;Benchmark;Header;SDC Iteration;#Accumulated Errors;#Iteration Errors;Relative Errors <= 2%;Relative Errors <= 5%;Jaccard;Jaccard > 2%;Jaccard > 5%;Cubic;Square;Line;Single;Random;Cubic Err > 2;Square Err > 2;Line Err > 2;Single Err > 2;Random Err > 2;Cubic Err > 5;Square Err > 5;Line Err > 5;Single Err > 5;Random Err > 5;Max Relative Error;Min Rel Error;Average Rel Err;# zero output;# zeor Gold
2016_09_05_13_47_48_cudaHotspot_carolk402.log;carolk402;cudaHotspot; streams-1 size-1024 pyramidHeight-1 simTime-1;0;1;1;0;0;0.375;nan;nan;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;;;0;1
2016_09_05_13_48_06_cudaHotspot_carolk402.log;carolk402;cudaHotspot; streams-1 size-1024 pyramidHeight-1 simTime-1;0;1;1;1;1;0.15625;nan;nan;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;9.232928315544558e-06;9.232928315544558e-06;9.232928315544558e-06;0;0
2016_09_05_13_48_08_cudaHotspot_carolk402.log;carolk402;cudaHotspot; streams-1 size-1024 pyramidHeight-1 simTime-1;0;1;1;0;0;0.4375;nan;nan;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;;;0;1
2016_09_05_13_48_51_cudaHotspot_carolk402.log;carolk402;cudaHotspot; streams-1 size-1024 pyramidHeight-1 simTime-1;0;1;1;0;0;0.46875;0.46875;0.46875;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;143.76397111536014;143.76397111536014;143.76397111536014;0;0
2016_09_05_13_49_03_cudaHotspot_carolk402.log;carolk402;cudaHotspot; streams-1 size-1024 pyramidHeight-1 simTime-1;0;1;1;0;0;0.40625;nan;nan;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;;;0;1
2016_09_05_13_49_08_cudaHotspot_carolk402.log;carolk402;cudaHotspot; streams-1 size-1024 pyramidHeight-1 simTime-1;0;1;1;1;1;0.03125;nan;nan;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;9.418004078184126e-06;9.418004078184126e-06;9.418004078184126e-06;0;0
2016_09_05_13_49_34_cudaHotspot_carolk402.log;carolk402;cudaHotspot; streams-1 size-1024 pyramidHeight-1 simTime-1;0;1;1;0;0;0.40625;nan;nan;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;;;0;1
2016_09_05_13_49_36_cudaHotspot_carolk402.log;carolk402;cudaHotspot; streams-1 size-1024 pyramidHeight-1 simTime-1;0;1;1;1;1;0.03125;nan;nan;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1.883093595118494e-05;1.883093595118494e-05;1.883093595118494e-05;0;0
2016_09_05_13_50_01_cudaHotspot_carolk402.log;carolk402;cudaHotspot; streams-1 size-1024 pyramidHeight-1 simTime-1;0;1;1;1;1;0.0625;nan;nan;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;4.645319626791305e-05;4.645319626791305e-05;4.645319626791305e-05;0;0
2016_09_05_13_50_10_cudaHotspot_carolk402.log;carolk402;cudaHotspot; streams-1 size-1024 pyramidHeight-1 simTime-1;0;1;1;1;1;0.03125;nan;nan;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3.767115063233381e-05;3.767115063233381e-05;3.767115063233381e-05;0;0
