log_file,has_sdc,inj_kname,inj_kcount,inj_igid,inj_fault_model,inj_inst_id,inj_destination_id,inj_bit_location,finished
2016_09_12_13_54_43_cudaNW_carol.log, 0, _Z13GoldChkKernelPiS_i, 0, 8, 0, 23131221, 0.234553837434, 0.054496783762, 0
2016_09_12_13_54_45_cudaNW_carol.log, 0, _Z13GoldChkKernelPiS_i, 0, 8, 0, 36815926, 0.0258578784272, 0.897433071939, 1
2016_09_12_13_54_48_cudaNW_carol.log, 0, _Z20needle_cuda_shared_2PiS_iiii, 18, 8, 0, 415118, 0.458908826602, 0.572306953925, 1
2016_09_12_13_54_50_cudaNW_carol.log, 0, _Z20needle_cuda_shared_1PiS_iiii, 98, 8, 0, 8903, 0.831862808739, 0.700715653736, 0
2016_09_12_13_54_53_cudaNW_carol.log, 0, _Z13GoldChkKernelPiS_i, 0, 8, 0, 18211087, 0.768540289655, 0.080150040549, 1
2016_09_12_13_54_55_cudaNW_carol.log, 0, _Z13GoldChkKernelPiS_i, 0, 8, 0, 26600867, 0.0989079591348, 0.122153529566, 1
2016_09_12_13_54_57_cudaNW_carol.log, 0, _Z20needle_cuda_shared_2PiS_iiii, 12, 8, 0, 57754, 0.978344935117, 0.194719538648, 0
2016_09_12_13_55_00_cudaNW_carol.log, 0, _Z20needle_cuda_shared_1PiS_iiii, 56, 8, 0, 235179, 0.75327404821, 0.0448467357843, 1
2016_09_12_13_55_02_cudaNW_carol.log, 1, _Z20needle_cuda_shared_2PiS_iiii, 22, 8, 0, 463997, 0.120780580397, 0.417797768996, 1
2016_09_12_13_55_04_cudaNW_carol.log, 0, _Z20needle_cuda_shared_2PiS_iiii, 14, 8, 0, 283014, 0.971017619274, 0.230432357661, 1
2016_09_12_13_55_06_cudaNW_carol.log, 0, _Z20needle_cuda_shared_2PiS_iiii, 85, 8, 0, 84229, 0.182051974978, 0.955533927253, 0
2016_09_12_13_55_08_cudaNW_carol.log, 0, _Z20needle_cuda_shared_2PiS_iiii, 58, 8, 0, 129629, 0.28339000584, 0.368294419994, 1
2016_09_12_13_55_10_cudaNW_carol.log, 0, _Z20needle_cuda_shared_2PiS_iiii, 92, 8, 0, 55128, 0.544588822656, 0.202273521063, 0
2016_09_12_13_55_13_cudaNW_carol.log, 0, _Z20needle_cuda_shared_1PiS_iiii, 125, 8, 0, 252734, 0.422297357907, 0.732296594514, 1
2016_09_12_13_55_16_cudaNW_carol.log, 0, _Z20needle_cuda_shared_2PiS_iiii, 20, 8, 0, 129246, 0.550151426222, 0.286037906528, 0
2016_09_12_13_55_18_cudaNW_carol.log, 1, _Z20needle_cuda_shared_2PiS_iiii, 78, 8, 0, 158984, 0.588308709266, 0.640387609959, 1
2016_09_12_13_55_20_cudaNW_carol.log, 0, _Z13GoldChkKernelPiS_i, 0, 8, 0, 59740877, 0.558007470862, 0.030774081667, 0
2016_09_12_13_55_23_cudaNW_carol.log, 0, _Z13GoldChkKernelPiS_i, 0, 8, 0, 24313763, 0.262352712323, 0.134518865423, 1
2016_09_12_13_55_25_cudaNW_carol.log, 0, _Z20needle_cuda_shared_1PiS_iiii, 99, 8, 0, 379735, 0.690129528794, 0.621018346757, 1
2016_09_12_13_55_27_cudaNW_carol.log, 0, _Z13GoldChkKernelPiS_i, 0, 8, 0, 16586578, 0.487393005701, 0.475730926464, 1
2016_09_12_13_55_30_cudaNW_carol.log, 0, _Z13GoldChkKernelPiS_i, 0, 8, 0, 52315654, 0.712868075211, 0.150949943758, 1
2016_09_12_13_55_32_cudaNW_carol.log, 0, _Z13GoldChkKernelPiS_i, 0, 8, 0, 17600919, 0.998941926682, 0.830287098238, 0
2016_09_12_13_55_34_cudaNW_carol.log, 1, _Z20needle_cuda_shared_1PiS_iiii, 103, 8, 0, 454091, 0.699834081449, 0.29428107183, 1
2016_09_12_13_55_36_cudaNW_carol.log, 0, _Z20needle_cuda_shared_1PiS_iiii, 73, 8, 0, 206182, 0.791019109636, 0.843051114428, 1
2016_09_12_13_55_39_cudaNW_carol.log, 0, _Z13GoldChkKernelPiS_i, 0, 8, 0, 50134076, 0.0428864173378, 0.441776889814, 1
2016_09_12_13_55_41_cudaNW_carol.log, 1, _Z20needle_cuda_shared_2PiS_iiii, 39, 8, 0, 197941, 0.594984415513, 0.891313627629, 1
2016_09_12_13_55_43_cudaNW_carol.log, 0, _Z13GoldChkKernelPiS_i, 0, 8, 0, 308774, 0.0416517276528, 0.919342236149, 0
2016_09_12_13_55_46_cudaNW_carol.log, 1, _Z20needle_cuda_shared_2PiS_iiii, 73, 8, 0, 199592, 0.0761233852716, 0.079831183587, 1
2016_09_12_13_55_48_cudaNW_carol.log, 0, _Z13GoldChkKernelPiS_i, 0, 8, 0, 26197195, 0.0541234152961, 0.658613263114, 0
2016_09_12_13_55_50_cudaNW_carol.log, 0, _Z20needle_cuda_shared_1PiS_iiii, 50, 8, 0, 132237, 0.571041791351, 0.759038494636, 0
2016_09_12_13_55_52_cudaNW_carol.log, 0, _Z13GoldChkKernelPiS_i, 0, 8, 0, 1003263, 0.477011619584, 0.684435761047, 0
2016_09_12_13_55_54_cudaNW_carol.log, 0, _Z13GoldChkKernelPiS_i, 0, 8, 0, 15555251, 0.619376304141, 0.973127212497, 0
2016_09_12_13_55_56_cudaNW_carol.log, 0, _Z20needle_cuda_shared_1PiS_iiii, 118, 8, 0, 557397, 0.155612637263, 0.976508468885, 0
2016_09_12_13_55_59_cudaNW_carol.log, 1, _Z20needle_cuda_shared_2PiS_iiii, 104, 8, 0, 49246, 0.683818250043, 0.314929923767, 1
2016_09_12_13_56_02_cudaNW_carol.log, 0, _Z20needle_cuda_shared_1PiS_iiii, 124, 8, 0, 506203, 0.778176071508, 0.152675885746, 1
2016_09_12_13_56_04_cudaNW_carol.log, 0, _Z13GoldChkKernelPiS_i, 0, 8, 0, 10844778, 0.239262194557, 0.850083244991, 0
2016_09_12_13_56_06_cudaNW_carol.log, 0, _Z13GoldChkKernelPiS_i, 0, 8, 0, 54372108, 0.362221789188, 0.801939322613, 0
2016_09_12_13_56_09_cudaNW_carol.log, 0, _Z13GoldChkKernelPiS_i, 0, 8, 0, 33448196, 0.502662867496, 0.397880999343, 1
2016_09_12_13_56_11_cudaNW_carol.log, 0, _Z20needle_cuda_shared_2PiS_iiii, 12, 8, 0, 102311, 0.310242122872, 0.330389371553, 0
