logFileName;Machine;Benchmark;Header;SDC Iteration;#Accumulated Errors;#Iteration Errors;Relative Errors <= 2%;Relative Errors <= 5%;Jaccard;Jaccard > 2%;Jaccard > 5%;Cubic;Square;Line;Single;Random;Cubic Err > 2;Square Err > 2;Line Err > 2;Single Err > 2;Random Err > 2;Cubic Err > 5;Square Err > 5;Line Err > 5;Single Err > 5;Random Err > 5;Max Relative Error;Min Rel Error;Average Rel Err;# zero output;# zeor Gold
2016_09_08_07_51_46_cudaLavaMD_carolk402.log;carolk402;cudaLavaMD; streams- 1 boxes-10 block_size-192;0;4;4;0;0;0.458984375;0.458984375;0.458984375;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;2657.587232071617;480.9031369158899;1174.7069241589884;0;0
2016_09_08_07_53_09_cudaLavaMD_carolk402.log;carolk402;cudaLavaMD; streams- 1 boxes-10 block_size-192;0;4;4;0;0;0.384765625;0.384765625;0.384765625;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1791.0529564534913;828.9866950750907;1341.013615305002;0;0
2016_09_08_07_57_18_cudaLavaMD_carolk402.log;carolk402;cudaLavaMD; streams- 1 boxes-10 block_size-192;0;4;4;0;0;0.41015625;0.41015625;0.41015625;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1111.442492094413;236.53750161882883;657.0378314662188;0;0
2016_09_08_07_58_41_cudaLavaMD_carolk402.log;carolk402;cudaLavaMD; streams- 1 boxes-10 block_size-192;0;4;4;0;0;0.4453125;0.4453125;0.4453125;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;3481.6177611922058;381.98120643874944;1630.3686805695652;0;0
2016_09_08_08_01_26_cudaLavaMD_carolk402.log;carolk402;cudaLavaMD; streams- 1 boxes-10 block_size-192;0;4;4;0;0;0.427734375;0.427734375;0.427734375;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;3290.3203950468733;380.7159137530328;1840.4234491971201;0;0
2016_09_08_08_04_12_cudaLavaMD_carolk402.log;carolk402;cudaLavaMD; streams- 1 boxes-10 block_size-192;0;4;4;0;0;0.435546875;0.435546875;0.435546875;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;2598.4470151593946;553.4982034908702;1527.6949530336838;0;0
2016_09_08_08_05_35_cudaLavaMD_carolk402.log;carolk402;cudaLavaMD; streams- 1 boxes-10 block_size-192;0;4;4;0;0;0.421875;0.421875;0.421875;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1499.8127576810732;536.0563580181258;966.1060536962793;0;0
2016_09_08_08_06_58_cudaLavaMD_carolk402.log;carolk402;cudaLavaMD; streams- 1 boxes-10 block_size-192;0;4;4;0;0;0.404296875;0.404296875;0.404296875;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1726.5860020251203;657.9844664877413;1054.6059281219307;0;0
2016_09_08_08_09_44_cudaLavaMD_carolk402.log;carolk402;cudaLavaMD; streams- 1 boxes-10 block_size-192;0;4;4;0;0;0.4296875;0.4296875;0.4296875;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;2460.705930613053;859.0763487199797;1810.769799410075;0;0
2016_09_08_08_13_52_cudaLavaMD_carolk402.log;carolk402;cudaLavaMD; streams- 1 boxes-10 block_size-192;0;4;4;0;0;0.4296875;0.4296875;0.4296875;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;942.7366478181734;362.63847935179666;625.7766026772556;0;0
2016_09_08_08_15_15_cudaLavaMD_carolk402.log;carolk402;cudaLavaMD; streams- 1 boxes-10 block_size-192;0;2;2;0;0;0.41796875;0.41796875;0.41796875;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;535.528536206542;271.0723591698536;403.3004476881978;0;0
2016_09_08_08_18_01_cudaLavaMD_carolk402.log;carolk402;cudaLavaMD; streams- 1 boxes-10 block_size-192;0;3;3;0;0;0.44270833333333337;0.44270833333333337;0.44270833333333337;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;2468.5863947148323;621.5832275696022;1305.6550949999048;0;0
2016_09_08_08_24_56_cudaLavaMD_carolk402.log;carolk402;cudaLavaMD; streams- 1 boxes-10 block_size-192;0;4;4;0;0;0.446875;0.446875;0.446875;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1136.7096806979455;400.0;778.7482026905136;0;0
2016_09_08_08_26_18_cudaLavaMD_carolk402.log;carolk402;cudaLavaMD; streams- 1 boxes-10 block_size-192;0;4;4;0;0;0.40625;0.40625;0.40625;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1031.9650752956506;571.0528802508006;718.8678873357846;0;0
2016_09_08_08_27_41_cudaLavaMD_carolk402.log;carolk402;cudaLavaMD; streams- 1 boxes-10 block_size-192;0;3;3;0;0;0.37760416666666663;0.37760416666666663;0.37760416666666663;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;2911.277969700448;110.73589745339078;1233.004308759775;0;0
2016_09_08_08_29_04_cudaLavaMD_carolk402.log;carolk402;cudaLavaMD; streams- 1 boxes-10 block_size-192;0;4;4;0;0;0.427734375;0.427734375;0.427734375;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1827.954775023742;561.6378536451969;1033.709949825363;0;0
