log_file,has_sdc,inj_kname,inj_kcount,inj_igid,inj_fault_model,inj_inst_id,inj_destination_id,inj_bit_location,finished
2016_09_05_16_23_47_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 61, rf, 0, 74479296, 20.0834235402, 0.322492791824, 1
2016_09_05_16_24_05_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 8, rf, 0, 148854594, 3.03372908578, 0.706860239012, 0
2016_09_05_16_24_10_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 93, rf, 0, 64996, 0.505270266362, 0.467849368263, 1
2016_09_05_16_24_28_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 3, rf, 0, 240484930, 10.0777167257, 0.58611464396, 0
2016_09_05_16_24_31_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 49, rf, 0, 35018904, 12.0644260474, 0.083521362437, 0
2016_09_05_16_24_45_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 37, rf, 0, 30099061, 11.1714687144, 0.195904656343, 0
2016_09_05_16_24_56_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 42, rf, 0, 161461095, 15.8817396499, 0.0294564538673, 0
2016_09_05_16_25_10_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 48, rf, 0, 78586428, 4.69582032343, 0.923633816086, 0
2016_09_05_16_25_23_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 42, rf, 0, 99152979, 18.4861611414, 0.937629934881, 0
2016_09_05_16_25_36_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 7, rf, 0, 175093496, 13.8051366385, 0.992859146254, 0
2016_09_05_16_25_40_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 72, rf, 0, 68560200, 16.9361282692, 0.0747099978648, 1
2016_09_05_16_25_58_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 52, rf, 0, 39862144, 14.9588773429, 0.345417470365, 0
2016_09_05_16_26_12_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 57, rf, 0, 14592471, 10.3005087197, 0.194471218561, 0
2016_09_05_16_26_27_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 58, rf, 0, 9215450, 20.3921840635, 0.338622536143, 0
2016_09_05_16_26_42_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 72, rf, 0, 48689267, 6.98451898684, 0.409108124356, 0
2016_09_05_16_26_57_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 45, rf, 0, 105851391, 18.4012507628, 0.932253508713, 0
2016_09_05_16_27_11_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 27, rf, 0, 146647021, 2.36402607342, 0.957103400628, 0
2016_09_05_16_27_21_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 49, rf, 0, 17018919, 13.557388703, 0.0519436725019, 0
2016_09_05_16_27_34_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 1, rf, 0, 314536142, 15.7271847408, 0.923348889023, 0
2016_09_05_16_27_37_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 36, rf, 0, 85279456, 17.6026688011, 0.435587436898, 1
2016_09_05_16_27_55_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 33, rf, 0, 67882094, 15.6054413861, 0.511679942772, 0
2016_09_05_16_28_06_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 30, rf, 0, 67603894, 16.2514194055, 0.296430103058, 0
2016_09_05_16_28_17_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 16, rf, 0, 29392964, 19.3203417515, 0.83751555862, 1
2016_09_05_16_28_35_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 40, rf, 0, 36161339, 18.9412242696, 0.95421586986, 0
2016_09_05_16_28_47_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 5, rf, 0, 196875960, 13.1915870606, 0.18981532361, 0
2016_09_05_16_28_51_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 41, rf, 0, 130438934, 18.0310405831, 0.302747302318, 0
2016_09_05_16_29_03_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 26, rf, 0, 36540613, 8.66700289143, 0.938961034066, 0
2016_09_05_16_29_13_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 5, rf, 0, 147991769, 15.1049324549, 0.378488259911, 0
2016_09_05_16_29_17_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 10, rf, 0, 6430441, 0.449756866762, 0.8754939548, 0
2016_09_05_16_29_22_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 23, rf, 0, 226533267, 4.71382830775, 0.786300547564, 0
2016_09_05_16_29_31_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 23, rf, 0, 27104960, 8.41108286254, 0.892742129223, 0
2016_09_05_16_29_40_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 9, rf, 0, 103645250, 9.24361551984, 0.00749364153869, 0
2016_09_05_16_29_45_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 1, rf, 0, 336695508, 11.6159751059, 0.513483264603, 0
2016_09_05_16_29_48_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 58, rf, 0, 13136144, 2.17042593912, 0.649458072484, 1
